agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
1,0.03626475100456905,0.2404989121862435,0.24050192040431137,0.15880705264441444,1.22,1.8393475053132162,1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
2,0.18851922852153685,0.24980707291942997,0.2498088320628409,0.2252929906463193,1.3800000000000001,2.258642663520645,1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
3,0.5790433706179482,0.19566509111606228,0.19567411564511558,0.3490218176342486,1.1400000000000001,2.5011850887735694,1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
4,0.19615393692067778,0.3017876374186977,0.3017824212199727,0.2595310275002547,1.3,2.312171007250993,1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
15,1.8712935268155107e-05,0.014383175547569654,0.01499465549674916,0.009004278472156757,1.06,1.0951166860414114,1,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
1,0.03626475100456905,0.24003342805615105,0.23990616131324358,0.15844959718977375,1.22,1.8379534290401174,1,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
2,0.18851922852153685,0.24924044226664746,0.24907617385254655,0.22485339572014268,1.3800000000000001,2.2569282433085567,1,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
3,0.5790433706179482,0.19568679078415996,0.19573774682372644,0.34905999634141516,1.1400000000000001,2.5013339857315193,1,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
4,0.19615393692067778,0.3006561633454719,0.3002852625137342,0.2586327322765116,1.3,2.308667655878395,1,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
15,1.8712935268155107e-05,0.0473521090315954,0.03012997373720373,0.0180854694164295,1.06,1.130533330724075,1,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
